"source";"segment";"segment_url";"checkbox_label";"checkbox_value";"checkbox_marker";"page_number";"position_on_page";"listing_id";"url";"title_from_listing";"price_from_listing";"price_from_listing_num";"address_from_listing";"description_from_listing";"status";"run_marker";"collected_at";"parsed_at";"error"
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"6";"8065747423";"https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/kvartira-studiya_23_m_44_et._8065747423?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 23 м², 4/4 эт.";"3 211 835 ₽";"3211835";"С. Тарасовка, мкр. Пушкарь, корп. 3 Ивантеевка";"Номер квартиры: 158. Этаж: 4. Площадь: 23.00. Корпус: Корпус 3. Жилой комплекс «Пушкарь» представляет собой группу разносекционных монолитных зданий. Застройщиком спроектированы квартиры с различными планировками — от студий до четырехкомнатных общей п";"closed";"";"2026-06-06 12:39:44";"2026-06-09 15:00:44";"listing closed: Объявление не посмотреть / Объявление закрыто"
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"7";"8064974320";"https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/kvartira-studiya_339_m_44_et._8064974320?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 33,9 м², 4/4 эт.";"4 424 255 ₽";"4424255";"С. Тарасовка, мкр. Пушкарь, корп. 3 Ивантеевка";"Номер квартиры: 64. Этаж: 4. Площадь: 33.90. Корпус: Корпус 3. Жилой комплекс «Пушкарь» представляет собой группу разносекционных монолитных зданий. Застройщиком спроектированы квартиры с различными планировками — от студий до четырехкомнатных общей пл";"done";"";"2026-06-06 12:39:44";"2026-06-09 09:55:50";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"8";"8097459871";"https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/kvartira-studiya_314_m_24_et._8097459871?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 31,4 м², 2/4 эт.";"4 313 669 ₽";"4313669";"С. Тарасовка, мкр. Пушкарь, корп. 3 Ивантеевка";"Номер квартиры: 8. Этаж: 2. Площадь: 31.40. Корпус: Корпус 3. Жилой комплекс «Пушкарь» представляет собой группу разносекционных монолитных зданий. Застройщиком спроектированы квартиры с различными планировками — от студий до четырехкомнатных общей пло";"done";"";"2026-06-06 12:39:44";"2026-06-09 09:56:07";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"9";"8065385057";"https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/kvartira-studiya_339_m_14_et._8065385057?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 33,9 м², 1/4 эт.";"4 237 975 ₽";"4237975";"С. Тарасовка, мкр. Пушкарь, корп. 3 Ивантеевка";"Номер квартиры: 199. Этаж: 1. Площадь: 33.90. Корпус: Корпус 3. Жилой комплекс «Пушкарь» представляет собой группу разносекционных монолитных зданий. Застройщиком спроектированы квартиры с различными планировками — от студий до четырехкомнатных общей п";"done";"";"2026-06-06 12:39:44";"2026-06-09 09:56:27";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"10";"4993908119";"https://www.avito.ru/lobnya/kvartiry/kvartira-studiya_322_m_15_et._4993908119?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 32,2 м², 1/5 эт.";"6 481 720 ₽";"6481720";"проезд 3-ий Восточный, д. 2 Лобня";"Номер квартиры: 25. Этаж: 1. Площадь: 32.23. Корпус: Дом 2. Жилой комплекс «Зеленый Оазис-Город» состоит из десяти монолитно-кирпичных зданий. В проекте реализованы квартиры с различными планировками и отделкой «под ключ», что предоставляет покупателям";"done";"";"2026-06-06 12:39:44";"2026-06-09 09:56:43";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"11";"7937562384";"https://www.avito.ru/lytkarino/kvartiry/kvartira-studiya_241_m_417_et._7937562384?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 24,1 м², 4/17 эт.";"4 021 880 ₽";"4021880";"Мкр. 6, д. 15Д Лыткарино";"Номер квартиры: 300. Этаж: 4. Площадь: 24.08. Корпус: Корпус 5. Жилой комплекс «Гармония Парк» состоит из двух очередей строительства, в каждой из которых по три блочных корпуса переменной этажности. Застройщиком спроектированы студии, двух- и трехкомн";"done";"";"2026-06-06 12:39:44";"2026-06-09 09:58:34";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"12";"8065831905";"https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/kvartira-studiya_251_m_14_et._8065831905?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 25,1 м², 1/4 эт.";"3 357 502 ₽";"3357502";"С. Тарасовка, мкр. Пушкарь, корп. 3 Ивантеевка";"Номер квартиры: 30. Этаж: 1. Площадь: 25.10. Корпус: Корпус 3. Жилой комплекс «Пушкарь» представляет собой группу разносекционных монолитных зданий. Застройщиком спроектированы квартиры с различными планировками — от студий до четырехкомнатных общей пл";"done";"";"2026-06-06 12:39:44";"2026-06-09 09:58:53";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"13";"8193756553";"https://www.avito.ru/povarovo/kvartiry/kvartira-studiya_282_m_39_et._8193756553?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 28,2 м², 3/9 эт.";"5 691 842 ₽";"5691842";"Мкр. ММС-2, д. 8 Поварово";"Номер квартиры: 50. Этаж: 3. Площадь: 28.19. Корпус: Дом 8. Жилой комплекс «Радость» состоит из девяти монолитно-кирпичных зданий высотой в девять этажей каждое. Комплекс предлагает одно-, двух- и трехкомнатные квартиры с общей площадью от 37,77 кв. М.";"done";"";"2026-06-06 12:39:44";"2026-06-09 09:59:12";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"14";"4961695217";"https://www.avito.ru/himki/kvartiry/apartamenty-studiya_27_m_78_et._4961695217?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Апартаменты-студия, 27 м², 7/8 эт.";"4 370 751 ₽";"4370751";"Вашутинское ш. , Клубный дом «Новое Вашутино» Химки";"Номер квартиры: 220. Этаж: 7. Площадь: 27.03. Корпус: Клубный дом «Новое Вашутино». Клубный дом «Новое Вашутино» представляет собой монолитное здание, в котором застройщик предусмотрел квартиры с различными планировками. Покупателям доступны варианты кв";"done";"";"2026-06-06 12:39:44";"2026-06-09 09:59:28";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"15";"8064940250";"https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/kvartira-studiya_303_m_24_et._8064940250?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 30,3 м², 2/4 эт.";"4 335 991 ₽";"4335991";"С. Тарасовка, мкр. Пушкарь, корп. 2 Ивантеевка";"Номер квартиры: 163. Этаж: 2. Площадь: 30.30. Корпус: Корпус 2. Жилой комплекс «Пушкарь» представляет собой группу разносекционных монолитных зданий. Застройщиком спроектированы квартиры с различными планировками — от студий до четырехкомнатных общей п";"done";"";"2026-06-06 12:39:44";"2026-06-09 09:59:46";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"16";"8018803373";"https://www.avito.ru/fryanovo/kvartiry/kvartira-studiya_183_m_35_et._8018803373?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 18,3 м², 3/5 эт.";"2 250 000 ₽";"2250000";"ул. Лепешкина, 2Ак1 пгт. Фряново";"Код объекта: 1856542. Сообщения на Авито/Циан/ Домклике отслеживаю редко, звоните. Продается квартира-студия на 3-м этаже 5-ти этажного кирпичного дома. В квартире выполнен ремонт, квартира очень уютная, светлая, теплая вариант «въезжай и живи». В квартир";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:00:02";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"17";"4962191361";"https://www.avito.ru/himki/kvartiry/apartamenty-studiya_237_m_68_et._4962191361?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Апартаменты-студия, 23,7 м², 6/8 эт.";"3 938 940 ₽";"3938940";"Вашутинское ш. , Клубный дом «Новое Вашутино» Химки";"Номер квартиры: 184. Этаж: 6. Площадь: 23.70. Корпус: Клубный дом «Новое Вашутино». Клубный дом «Новое Вашутино» представляет собой монолитное здание, в котором застройщик предусмотрел квартиры с различными планировками. Покупателям доступны варианты кв";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:00:22";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"18";"8091282902";"https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/kvartira-studiya_257_m_1424_et._8091282902?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 25,7 м², 14/24 эт.";"13 682 638 ₽";"13682638";"Московская область, Красногорск, жилой комплекс Квартал Строгино, к2 Красногорск";"Строим кварталы для жизни с заботой о будущем. Предлагается студия комфорт-класса площадью 25.74 кв. М в корпусе 2 на 14-м этаже, в жилом комплексе «Квартал Строгино». В варианте без отделки мы установили окна и входную дверь, завели в квартиру коммуникац";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:00:38";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"19";"8193252010";"https://www.avito.ru/lyubertsy/kvartiry/kvartira-studiya_254_m_34_et._8193252010?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 25,4 м², 3/4 эт.";"5 855 850 ₽";"5855850";"Пос. Марусино, жилые дома Люберцы";"Номер квартиры: 24. Этаж: 3. Площадь: 25.35. Корпус: Дом 4. Жилой комплекс «Горки Марусино» представляет собой проект строительства монолитно-кирпичных зданий. Застройщик предлагает квартиры с разнообразными планировками, включая варианты с функциональн";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:00:52";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"20";"8059674112";"https://www.avito.ru/moskovskaya_oblast_moskovskiy/kvartiry/kvartira-studiya_193_m_12_et._8059674112?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 19,3 м², 1/2 эт.";"3 290 000 ₽";"3290000";"ул. Харлампиева, 24к5 Московский";"В продаже Студия с Московской Пропиской — общей площадью 19,3 кв. М. (сама студия 9,1 кв. М. На первом этаже + терраса с выходом на земельный участок 5,2 кв. М. На первом этаже + кладовая 5 кв. М. На третьем этаже). Студия находится на первом этаже 2х-эта";"closed";"";"2026-06-06 12:39:44";"2026-06-09 15:00:49";"listing closed: Объявление не посмотреть / Объявление закрыто"
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"21";"7989580088";"https://www.avito.ru/domodedovo/kvartiry/kvartira-studiya_18_m_1415_et._7989580088?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 18 м², 14/15 эт.";"3 200 000 ₽";"3200000";"ул. Ледовская , стр. 2 Домодедово";"Пpoдaётся cтудия в cтроящемся доме. MО, г. Дoмодедoво, мкр. Bоcтpякoвo, ул. Лeдoвcкая, уч. 31. Общая плoщадь 17,99 м², нa 14 этaже. Heсущиe стены, пеpeгopoдки и пepeкрытия — мoнолитныe желeзoбетонные. B пeшей дoступноcти: ТЦ Kэmп, автoбуcная ocтановка, ж/д";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:01:09";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"22";"8043994054";"https://www.avito.ru/kokoshkino/kvartiry/kvartira-studiya_25_m_818_et._8043994054?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 25 м², 8/18 эт.";"4 800 000 ₽";"4800000";"ул. Ленина, 12 дп. Кокошкино";"Ищите бюджетный вариант с Московской пропиской? Москва, Нао, дачный поселок Кокошкино, ул. Ленина, д. 12. Мцд4 Кокошкино — 5 мин. Пешком от дома. От Мцд4 Кокошкино 40 минут до центра Москвы. На автомобиле удобный выезд на три шоссе: Минское, Боровское,";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:01:28";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"23";"8183796566";"https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/apartamenty-studiya_212_m_2626_et._8183796566?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Апартаменты-студия, 21,2 м², 26/26 эт.";"4 990 000 ₽";"4990000";"Ильинское ш., 16 Красногорск";"Апартаменты в ЖК бизнес класса, охраняемая парковка, подземный паркинг, развитая инфраструктура и транспортная доступность. Рядом муж и строящаяся станция метро. - Апартаменты на техническом этаже. - Полностью укомплектованы новой мебелью и техникой. - Все";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:01:45";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"24";"8065073207";"https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/kvartira-studiya_339_m_44_et._8065073207?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 33,9 м², 4/4 эт.";"4 424 255 ₽";"4424255";"С. Тарасовка, мкр. Пушкарь, корп. 3 Ивантеевка";"Номер квартиры: 192. Этаж: 4. Площадь: 33.90. Корпус: Корпус 3. Жилой комплекс «Пушкарь» представляет собой группу разносекционных монолитных зданий. Застройщиком спроектированы квартиры с различными планировками — от студий до четырехкомнатных общей п";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:02:04";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"25";"8002797513";"https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/kvartira-studiya_202_m_15_et._8002797513?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 20,2 м², 1/5 эт.";"4 999 999 ₽";"4999999";"Санаторный пр., 2 Ивантеевка";"Продаю свою уникальную, Двухуровневую студию с панорамным окном в ЖК Forest Suites. Агентам Не Беспокоить! Шикарный вид из окна на хвойный лес. Высота потолков в гостиной 4,5м, на втором этаже 1,55м. По факту две комнаты. С пропиской, это не апартамент";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:02:23";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"26";"8193504780";"https://www.avito.ru/kraskovo/kvartiry/kvartira-studiya_285_m_28_et._8193504780?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 28,5 м², 2/8 эт.";"8 621 000 ₽";"8621000";"Дп Красково, корп. 3 Красково";"Номер квартиры: 91. Этаж: 2. Площадь: 28.50. Корпус: Корпус 3. Жилой комплекс «Легенда Коренёво» представляет собой комплексную застройку, состоящую из пяти монолитно-кирпичных зданий. Все здания имеют 8 этажей. Квартиры в ЖК предлагаются с различными п";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:02:39";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"27";"8084906829";"https://www.avito.ru/himki/kvartiry/kvartira-studiya_22_m_322_et._8084906829?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 22 м², 3/22 эт.";"5 990 000 ₽";"5990000";"Мкр-н Клязьма-Старбеево, квартал Ивакино, к1 Химки";"Уникальное предложение на рынке недвижимости! Продаётся квартира на третьем этаже. Цена — 5990000 рублей. Общая площадь квартиры — 22 квадратных метра. Почему стоит выбрать эту квартиру? — Цена и качество. Вы получаете современное жильё в развитом районе";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:02:57";""
"avito";"студия";"https://www.avito.ru/moskovskaya_oblast/kvartiry/prodam/studii-ASgBAgICAkSSA8YQygj~WA?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6InkiO3M6MTY6IjdjNFlKdXJrUW8wY083bGsiO33CJdP1JgAAAA&localPriority=0";"Студия";"5695";"params[549]/checkbox/5695";"6";"28";"8193721859";"https://www.avito.ru/lyubertsy/kvartiry/kvartira-studiya_254_m_34_et._8193721859?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTkzbDBKdFdVWkM0ZXA2Ijt9SYyLOj8AAAA";"Квартира-студия, 25,4 м², 3/4 эт.";"5 855 850 ₽";"5855850";"Пос. Марусино, жилые дома Люберцы";"Номер квартиры: 19. Этаж: 3. Площадь: 25.35. Корпус: Дом 9. Жилой комплекс «Горки Марусино» представляет собой проект строительства монолитно-кирпичных зданий. Застройщик предлагает квартиры с разнообразными планировками, включая варианты с функциональн";"done";"";"2026-06-06 12:39:44";"2026-06-09 10:03:13";""
