source,source_listing_id,url,parsed_at,link_collected_at,price_rub,price_m2_rub,lat,lon,region,okrug,settlement,street,address,rooms,is_studio,total_area_m2,kitchen_area_m2,living_area_m2,kitchen_area_share,living_area_share,floor,floors_total,floor_ratio,floor_group,is_first_floor,is_last_floor,house_year,house_age,is_new_building_year,ceiling_height_m,house_type,property_format,housing_market,housing_class,housing_class_rank,heating_type,overlap_type,gas_supply_type,redevelopment_status,ownership_share_fraction,is_share_sale,repair_type,finish_type,finish_rank,sale_type,bathroom_type,bathroom_combined_count,bathroom_separate_count,bathroom_total_count,passenger_elevator_count,freight_elevator_count,elevator_total_count,has_elevator,metro_min_listed,metro_count_listed,mkad_distance_km,balcony_count,loggia_count,balcony_loggia_type,is_apartment_format,is_penthouse_format,has_balcony,has_loggia,windows_yard,windows_street,windows_park_or_forest,windows_water,windows_sunny,windows_panoramic,windows_two_sides,windows_quiet,windows_view_count,parking_underground,parking_surface,parking_multilevel,parking_yard,parking_open_yard,parking_barrier,parking_guest,yard_closed,yard_playground,yard_sportground,yard_no_cars,yard_barrier,has_furniture,has_kitchen_furniture,has_wardrobe_storage,has_sleeping_places,furniture_set,has_fridge,has_washer,has_dishwasher,has_ac,has_water_heater,has_oven,has_cooktop,has_hood,has_appliances,appliances_set,mortgage_possible,one_owner,no_encumbrance,quick_deal,has_warm_floor,is_emergency_house,has_ramp,has_minor_owners,maternity_capital_used,has_garbage_chute,has_concierge,entrance_clean,entrance_needs_repair,has_security,has_storage_room,has_mall_nearby_text,has_park_nearby_text,has_school_nearby_text,has_kindergarten_nearby_text,description_len_chars,description_len_words,repair_source,finish_source,house_type_source,ceiling_height_source,osm_metro_count_1000m,osm_metro_nearest_1000m,has_metro_1000m,osm_park_count_1000m,osm_park_nearest_1000m,has_park_1000m,osm_school_count_1000m,osm_school_nearest_1000m,has_school_1000m,osm_kindergarten_count_1000m,osm_kindergarten_nearest_1000m,has_kindergarten_1000m,osm_hospital_clinic_count_1000m,osm_hospital_clinic_nearest_1000m,has_hospital_clinic_1000m,osm_pharmacy_count_1000m,osm_pharmacy_nearest_1000m,has_pharmacy_1000m,osm_supermarket_count_1000m,osm_supermarket_nearest_1000m,has_supermarket_1000m,osm_public_transport_stop_count_1000m,osm_public_transport_stop_nearest_1000m,has_public_transport_stop_1000m,osm_cafe_restaurant_count_1000m,osm_cafe_restaurant_nearest_1000m,has_cafe_restaurant_1000m,osm_fitness_sport_count_1000m,osm_fitness_sport_nearest_1000m,has_fitness_sport_1000m,osm_total_poi_count_1000m,infrastructure_score_1000m,log1p_osm_metro_count_1000m,log1p_osm_park_count_1000m,log1p_osm_school_count_1000m,log1p_osm_kindergarten_count_1000m,log1p_osm_hospital_clinic_count_1000m,log1p_osm_pharmacy_count_1000m,log1p_osm_supermarket_count_1000m,log1p_osm_public_transport_stop_count_1000m,log1p_osm_cafe_restaurant_count_1000m,log1p_osm_fitness_sport_count_1000m,log1p_osm_total_poi_count_1000m,osm_features_available,osm_radius_m
avito,8095901281,https://www.avito.ru/schelkovo/kvartiry/2-k._kvartira_406_m_34_et._8095901281?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoYXZ1aXR4SE9oUXQyeXR4Ijt9mHNIMz8AAAA,2026-06-07 18:13:34,2026-06-06 12:03:15,5700000.0,140394.0,55.925526,37.957549,,,,,"Московская обл., Щёлково, Первомайская ул., 52",2.0,0,40.6,6.0,25.0,0.14778325123152708,0.6157635467980296,3.0,4.0,0.75,high,0,0,1960.0,66.0,0,2.6,brick,flat,unknown,comfort,2.0,unknown,unknown,unknown,unknown,,0,euro,unknown,,free_sale,combined,1,0,1,0,0,0,0,7.0,0,,1.0,0.0,balcony,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,kitchen|sleeping,0,0,0,1,0,0,0,0,1,ac,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,492,69,existing,missing,existing,existing,0.0,,0.0,17.0,129.8,1.0,1.0,943.4,1.0,2.0,74.5,1.0,0.0,,0.0,0.0,,0.0,7.0,162.0,1.0,16.0,194.2,1.0,1.0,748.8,1.0,2.0,321.2,1.0,46.0,60.0,0.0,2.8903717578961645,0.6931471805599453,1.0986122886681098,0.0,0.0,2.079441541679836,2.833213344056216,0.6931471805599453,1.0986122886681098,3.8501476017100575,1,1000.0
avito,7850120719,https://www.avito.ru/elektrougli/kvartiry/2-k._kvartira_463_m_55_et._7850120719?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:15:58,2026-06-06 12:03:43,4500000.0,97192.0,55.719678,38.221007,,,,,"Московская обл., Богородский г.о., Электроугли, ул. Маяковского, 32",2.0,0,46.3,6.0,30.0,0.12958963282937366,0.6479481641468683,5.0,5.0,1.0,last,0,1,,,0,2.6,panel,flat,unknown,unknown,,gas,unknown,unknown,unknown,,0,no_repair,unknown,,free_sale,combined,1,0,1,0,0,0,0,5.0,0,,1.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,819,113,existing,missing,existing,existing,0.0,,0.0,20.0,550.3,1.0,3.0,135.5,1.0,6.0,305.0,1.0,1.0,377.1,1.0,11.0,218.5,1.0,16.0,138.7,1.0,13.0,302.1,1.0,12.0,373.5,1.0,6.0,100.1,1.0,88.0,84.5,0.0,3.044522437723423,1.3862943611198906,1.9459101490553128,0.6931471805599453,2.4849066497880004,2.833213344056216,2.6390573296152584,2.5649493574615367,1.9459101490553128,4.48863636973214,1,1000.0
avito,4099866899,https://www.avito.ru/aprelevka/kvartiry/2-k._kvartira_50_m_14_et._4099866899?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:16:15,2026-06-06 12:03:43,14300000.0,286000.0,55.52936893934411,37.03240081534911,,,,,"Московская обл., Наро-Фоминский г.о., Апрелевка, ул. Парк Апрель, 36",2.0,0,50.0,10.0,,0.2,,1.0,4.0,0.25,first,1,0,2021.0,5.0,0,2.6,brick,flat,unknown,comfort,2.0,electric,unknown,unknown,none,,0,designer,unknown,,free_sale,separate,1,1,2,1,1,2,1,7.0,0,,0.0,1.0,loggia,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,kitchen|sleeping,1,1,1,1,0,0,0,0,1,ac|dishwasher|fridge|washer,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2436,331,existing,missing,existing,existing,0.0,,0.0,5.0,490.7,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,5.0,270.5,1.0,2.0,453.7,1.0,3.0,259.8,1.0,0.0,,0.0,15.0,17.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,1.0986122886681098,1.3862943611198906,0.0,2.772588722239781,1,1000.0
avito,7759419422,https://www.avito.ru/ozery/kvartiry/2-k._kvartira_502_m_210_et._7759419422?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:16:32,2026-06-06 12:03:43,3650000.0,72709.0,54.85183334,38.56814194,,,,,"Московская обл., г.о. Коломна, Озёры, Болотный пер., 10",2.0,0,50.2,7.0,29.0,0.1394422310756972,0.5776892430278884,2.0,10.0,0.2,low,0,0,1990.0,36.0,0,,panel,flat,unknown,unknown,,gas,unknown,unknown,unknown,,0,no_repair,unknown,,free_sale,separate,0,1,1,1,0,1,1,,0,,1.0,0.0,balcony,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,general,0,0,0,0,0,0,0,0,0,none,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1185,168,existing,missing,existing,missing,0.0,,0.0,9.0,311.6,1.0,2.0,977.2,1.0,0.0,,0.0,3.0,289.1,1.0,5.0,334.4,1.0,13.0,176.7,1.0,12.0,237.0,1.0,9.0,218.1,1.0,1.0,919.9,1.0,54.0,50.5,0.0,2.302585092994046,1.0986122886681098,0.0,1.3862943611198906,1.791759469228055,2.6390573296152584,2.5649493574615367,2.302585092994046,0.6931471805599453,4.007333185232471,1,1000.0
avito,7467396961,https://www.avito.ru/moskovskaya_oblast_troitskoe/kvartiry/2-k._kvartira_44_m_14_et._7467396961?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:16:47,2026-06-06 12:03:43,3150000.0,71591.0,55.24341965,37.63343811,,,,,"Московская обл., г.о. Чехов, с. Троицкое, 39",2.0,0,44.0,6.5,,0.14772727272727273,,1.0,4.0,0.25,first,1,0,1963.0,63.0,0,,brick,flat,unknown,unknown,,unknown,unknown,unknown,unknown,,0,no_repair,unknown,,free_sale,combined,1,0,1,0,0,0,0,,0,,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,37,existing,missing,existing,missing,0.0,,0.0,2.0,239.4,1.0,1.0,457.0,1.0,1.0,808.5,1.0,2.0,491.7,1.0,0.0,,0.0,11.0,264.2,1.0,7.0,513.8,1.0,2.0,796.3,1.0,4.0,106.3,1.0,29.0,26.0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,2.4849066497880004,2.079441541679836,1.0986122886681098,1.6094379124341005,3.4011973816621555,1,1000.0
avito,8162582621,https://www.avito.ru/pravdinskiy/kvartiry/2-k._kvartira_58_m_24_et._8162582621?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:17:04,2026-06-06 12:03:43,6900000.0,118966.0,56.069756,37.846616,,,,,"Московская обл., г.о. Пушкинский, пгт. Правдинский, 1-я Проектная ул., 68",2.0,0,58.0,14.0,34.0,0.2413793103448276,0.5862068965517241,2.0,4.0,0.5,middle,0,0,1981.0,45.0,0,,brick,flat,unknown,unknown,,gas,unknown,unknown,unknown,,0,cosmetic,unknown,,free_sale,separate,0,1,1,0,0,0,0,15.0,0,,0.0,1.0,loggia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,kitchen|sleeping,0,1,0,0,0,0,0,0,1,washer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,776,112,existing,missing,existing,missing,0.0,,0.0,5.0,559.1,1.0,0.0,,0.0,2.0,499.1,1.0,0.0,,0.0,0.0,,0.0,5.0,404.8,1.0,8.0,545.6,1.0,0.0,,0.0,0.0,,0.0,20.0,25.0,0.0,1.791759469228055,0.0,1.0986122886681098,0.0,0.0,1.791759469228055,2.19722457733622,0.0,0.0,3.044522437723423,1,1000.0
avito,3450761017,https://www.avito.ru/solnechnogorsk/kvartiry/2-k._kvartira_428_m_25_et._3450761017?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:18:09,2026-06-06 12:03:43,4500000.0,105140.0,56.188761,36.988795,,,,,"Московская обл., Солнечногорск, ул. Баранова, 33",2.0,0,42.8,6.0,27.8,0.14018691588785048,0.6495327102803738,2.0,5.0,0.4,middle,0,0,1970.0,56.0,0,2.7,panel,flat,unknown,unknown,,unknown,unknown,unknown,legalized,,0,no_repair,unknown,,free_sale,separate,0,1,1,0,0,0,0,4.0,0,,1.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1265,183,existing,missing,existing,existing,0.0,,0.0,28.0,231.8,1.0,4.0,194.6,1.0,5.0,129.7,1.0,11.0,425.4,1.0,16.0,261.1,1.0,36.0,173.2,1.0,8.0,242.0,1.0,35.0,248.8,1.0,6.0,592.7,1.0,149.0,128.0,0.0,3.367295829986474,1.6094379124341005,1.791759469228055,2.4849066497880004,2.833213344056216,3.610917912644224,2.19722457733622,3.58351893845611,1.9459101490553128,5.010635294096256,1,1000.0
avito,8192962764,https://www.avito.ru/moskovskaya_oblast_voskresenskoe/kvartiry/2-k._kvartira_463_m_1024_et._8192962764?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:18:26,2026-06-06 12:03:43,10403610.0,224700.0,55.52335,37.61515,,,,,"с/п Булатниковское, д. Боброво, мкр. «Боброво», корп. 43.1",2.0,0,46.3,,,,,10.0,24.0,0.4166666666666667,middle,0,0,,,0,2.6,monolith,flat,new_building,unknown,,gas,unknown,unknown,unknown,,0,unknown,finished,3.0,ddu,unknown,0,0,0,1,0,1,1,5.0,0,5.0,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,976,140,missing,existing,existing,existing,0.0,,0.0,7.0,147.5,1.0,0.0,,0.0,2.0,631.3,1.0,0.0,,0.0,2.0,642.4,1.0,7.0,560.8,1.0,9.0,254.4,1.0,1.0,835.4,1.0,0.0,,0.0,28.0,33.0,0.0,2.079441541679836,0.0,1.0986122886681098,0.0,1.0986122886681098,2.079441541679836,2.302585092994046,0.6931471805599453,0.0,3.367295829986474,1,1000.0
avito,7810916945,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/2-k._apartamenty_40_m_23_et._7810916945?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:18:45,2026-06-06 12:03:43,7805000.0,195125.0,55.82889938,37.34320831,,,,,"Московская обл., Красногорск, Оптический пр., 1",2.0,0,40.0,9.0,24.0,0.225,0.6,2.0,3.0,0.6666666666666666,middle,0,0,2020.0,6.0,0,4.6,monolith,apartments,unknown,unknown,,individual,unknown,unknown,unknown,,0,euro,unknown,,free_sale,combined,1,0,1,0,0,0,0,18.0,3,,0.0,0.0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,kitchen|sleeping|storage,1,1,1,1,1,1,1,0,1,ac|cooktop|dishwasher|fridge|oven|washer|water_heater,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,143,existing,missing,existing,existing,0.0,,0.0,113.0,67.9,1.0,3.0,362.5,1.0,6.0,406.1,1.0,5.0,439.5,1.0,11.0,445.2,1.0,24.0,438.9,1.0,25.0,547.6,1.0,16.0,603.1,1.0,3.0,925.6,1.0,206.0,294.5,0.0,4.736198448394496,1.3862943611198906,1.9459101490553128,1.791759469228055,2.4849066497880004,3.218875824868201,3.258096538021482,2.833213344056216,1.3862943611198906,5.332718793265369,1,1000.0
avito,7809723148,https://www.avito.ru/ozery/kvartiry/auktsion_2-k._kvartira_576_m_23_et._7809723148?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:19:04,2026-06-06 12:03:43,2800000.0,48611.0,54.854434,38.557336,,,,,"Московская обл., г.о. Коломна, Озёры, Советский пер., 5",2.0,0,57.6,6.5,33.0,0.11284722222222222,0.5729166666666666,2.0,3.0,0.6666666666666666,middle,0,0,1956.0,70.0,0,,brick,flat,unknown,unknown,,electric,unknown,unknown,unknown,,0,cosmetic,unknown,,free_sale,separate,0,1,1,0,0,0,0,,0,,0.0,0.0,none,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,85,existing,missing,existing,missing,0.0,,0.0,12.0,156.7,1.0,5.0,307.1,1.0,1.0,875.8,1.0,3.0,171.1,1.0,6.0,29.0,1.0,15.0,50.4,1.0,22.0,95.9,1.0,9.0,83.2,1.0,1.0,233.6,1.0,74.0,73.0,0.0,2.5649493574615367,1.791759469228055,0.6931471805599453,1.3862943611198906,1.9459101490553128,2.772588722239781,3.1354942159291497,2.302585092994046,0.6931471805599453,4.31748811353631,1,1000.0
avito,8094710965,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/2-k._kvartira_435_m_16_et._8094710965?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:19:22,2026-06-06 12:03:43,7945720.0,182660.0,55.81534,37.20937,,,,,"ул. Полковника Глазунова, стр. 7",2.0,0,43.5,2.0,27.0,0.04597701149425287,0.6206896551724138,1.0,6.0,0.16666666666666666,first,1,0,,,0,,monolith,flat,new_building,unknown,,unknown,unknown,unknown,unknown,,0,unknown,no_finish,0.0,ddu,unknown,0,0,0,0,0,0,0,31.0,2,,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,19,missing,existing,existing,missing,0.0,,0.0,11.0,203.3,1.0,1.0,314.7,1.0,2.0,185.3,1.0,0.0,,0.0,0.0,,0.0,5.0,200.1,1.0,4.0,224.2,1.0,0.0,,0.0,0.0,,0.0,23.0,34.0,0.0,2.4849066497880004,0.6931471805599453,1.0986122886681098,0.0,0.0,1.791759469228055,1.6094379124341005,0.0,0.0,3.1780538303479458,1,1000.0
avito,8133298465,https://www.avito.ru/domodedovo/kvartiry/2-k._kvartira_63_m_112_et._8133298465?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:19:37,2026-06-06 12:03:43,9799999.0,155556.0,55.443389,37.75002,,,,,"Московская обл., Домодедово, мкр-н Северный, Советская ул., 50",2.0,0,63.0,10.0,,0.15873015873015872,,1.0,12.0,0.08333333333333333,first,1,0,,,0,,monolith,flat,unknown,unknown,,gas,unknown,unknown,unknown,,0,cosmetic,unknown,,free_sale,combined,1,0,1,0,0,0,0,,0,,0.0,1.0,loggia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,81,existing,missing,existing,missing,0.0,,0.0,6.0,165.9,1.0,4.0,501.8,1.0,6.0,529.5,1.0,7.0,99.0,1.0,11.0,91.8,1.0,22.0,55.8,1.0,32.0,74.5,1.0,6.0,689.0,1.0,3.0,12.4,1.0,97.0,88.5,0.0,1.9459101490553128,1.6094379124341005,1.9459101490553128,2.079441541679836,2.4849066497880004,3.1354942159291497,3.49650756146648,1.9459101490553128,1.3862943611198906,4.584967478670572,1,1000.0
avito,8170333971,https://www.avito.ru/moskovskaya_oblast_rozhdestveno/kvartiry/2-k._kvartira_619_m_1213_et._8170333971?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:19:55,2026-06-06 12:03:43,9900000.0,159935.0,55.86233126500845,37.04249405223014,,,,,"Московская обл., муниципальный округ Истра, с. Рождествено, Сиреневый б-р, 5",2.0,0,61.9,12.0,32.0,0.1938610662358643,0.5169628432956381,12.0,13.0,0.9230769230769231,high,0,0,2015.0,11.0,0,2.8,monolith,flat,unknown,comfort,2.0,gas,unknown,unknown,unknown,,0,euro,unknown,,free_sale,combined,1,0,1,1,1,2,1,10.0,0,,1.0,0.0,balcony,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,kitchen|sleeping|storage,1,1,0,1,0,1,0,0,1,ac|fridge|oven|washer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1156,165,existing,missing,existing,existing,0.0,,0.0,21.0,109.2,1.0,3.0,816.8,1.0,4.0,105.1,1.0,1.0,858.9,1.0,4.0,86.1,1.0,17.0,87.9,1.0,6.0,227.5,1.0,2.0,172.6,1.0,2.0,236.4,1.0,60.0,75.0,0.0,3.091042453358316,1.3862943611198906,1.6094379124341005,0.6931471805599453,1.6094379124341005,2.8903717578961645,1.9459101490553128,1.0986122886681098,1.0986122886681098,4.110873864173311,1,1000.0
avito,7988925872,https://www.avito.ru/himki/kvartiry/2-k._kvartira_375_m_1525_et._7988925872?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:20:10,2026-06-06 12:03:43,8800000.0,234667.0,55.941234,37.258668,,,,,"Московская обл., г.о. Химки, д. Подолино, мкр-н Велтон Парк Новая Сходня, Беговая ул., 14",2.0,0,37.5,10.0,27.0,0.26666666666666666,0.72,15.0,25.0,0.6,middle,0,0,2017.0,9.0,0,2.7,monolith,flat,unknown,unknown,,unknown,unknown,unknown,unknown,,0,designer,unknown,,free_sale,combined,1,0,1,3,2,5,1,25.5,2,,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,kitchen|sleeping|storage,1,1,1,0,0,0,0,0,1,dishwasher|fridge|washer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,58,existing,missing,existing,existing,0.0,,0.0,19.0,327.6,1.0,0.0,,0.0,1.0,456.2,1.0,1.0,722.5,1.0,1.0,196.6,1.0,7.0,262.3,1.0,14.0,199.6,1.0,0.0,,0.0,0.0,,0.0,43.0,61.5,0.0,2.995732273553991,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.079441541679836,2.70805020110221,0.0,0.0,3.784189633918261,1,1000.0
avito,8027554348,https://www.avito.ru/domodedovo/kvartiry/2-k._kvartira_426_m_45_et._8027554348?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:20:27,2026-06-06 12:03:43,6490000.0,152347.0,55.432776,37.717025,,,,,"Московская обл., г.о. Домодедово, пос. Государственного племенного завода Константиново, Домодедовское ш., 7",2.0,0,42.6,6.0,26.5,0.14084507042253522,0.6220657276995305,4.0,5.0,0.8,high,0,0,,,0,,panel,flat,unknown,unknown,,gas,unknown,unknown,unknown,,0,cosmetic,unknown,,free_sale,separate,0,1,1,0,0,0,0,5.0,0,,1.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,kitchen|sleeping,0,0,0,0,0,0,0,0,1,general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1106,166,existing,missing,existing,missing,0.0,,0.0,1.0,175.6,1.0,1.0,290.0,1.0,1.0,957.1,1.0,1.0,675.7,1.0,2.0,431.7,1.0,4.0,82.6,1.0,12.0,107.8,1.0,1.0,702.9,1.0,0.0,,0.0,23.0,22.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341005,2.5649493574615367,0.6931471805599453,0.0,3.1780538303479458,1,1000.0
avito,8036047500,https://www.avito.ru/domodedovo/kvartiry/2-k._kvartira_618_m_217_et._8036047500?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4czlyUGFGSExvb1hjNnZ5Ijt946vfQj8AAAA,2026-06-07 18:20:43,2026-06-06 12:03:43,9572800.0,154900.0,55.43296,37.73279,,,,,"ул. Текстильщиков, стр. 45",2.0,0,61.8,,,,,2.0,17.0,0.11764705882352941,low,0,0,,,0,,panel,flat,new_building,comfort,2.0,gas,unknown,unknown,unknown,,0,unknown,no_finish,0.0,ddu,unknown,0,0,0,0,0,0,0,,0,,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,821,120,missing,existing,existing,missing,0.0,,0.0,1.0,110.3,1.0,1.0,662.4,1.0,1.0,793.4,1.0,1.0,682.3,1.0,1.0,249.5,1.0,4.0,359.8,1.0,16.0,207.3,1.0,2.0,86.4,1.0,0.0,,0.0,27.0,25.5,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341005,2.833213344056216,1.0986122886681098,0.0,3.332204510175204,1,1000.0
