source,source_listing_id,url,parsed_at,link_collected_at,price_rub,price_m2_rub,lat,lon,region,okrug,settlement,street,address,rooms,is_studio,total_area_m2,kitchen_area_m2,living_area_m2,kitchen_area_share,living_area_share,floor,floors_total,floor_ratio,floor_group,is_first_floor,is_last_floor,house_year,house_age,is_new_building_year,ceiling_height_m,house_type,property_format,housing_market,housing_class,housing_class_rank,heating_type,overlap_type,gas_supply_type,redevelopment_status,ownership_share_fraction,is_share_sale,repair_type,finish_type,finish_rank,sale_type,bathroom_type,bathroom_combined_count,bathroom_separate_count,bathroom_total_count,passenger_elevator_count,freight_elevator_count,elevator_total_count,has_elevator,metro_min_listed,metro_count_listed,mkad_distance_km,balcony_count,loggia_count,balcony_loggia_type,is_apartment_format,is_penthouse_format,has_balcony,has_loggia,windows_yard,windows_street,windows_park_or_forest,windows_water,windows_sunny,windows_panoramic,windows_two_sides,windows_quiet,windows_view_count,parking_underground,parking_surface,parking_multilevel,parking_yard,parking_open_yard,parking_barrier,parking_guest,yard_closed,yard_playground,yard_sportground,yard_no_cars,yard_barrier,has_furniture,has_kitchen_furniture,has_wardrobe_storage,has_sleeping_places,furniture_set,has_fridge,has_washer,has_dishwasher,has_ac,has_water_heater,has_oven,has_cooktop,has_hood,has_appliances,appliances_set,mortgage_possible,one_owner,no_encumbrance,quick_deal,has_warm_floor,is_emergency_house,has_ramp,has_minor_owners,maternity_capital_used,has_garbage_chute,has_concierge,entrance_clean,entrance_needs_repair,has_security,has_storage_room,has_mall_nearby_text,has_park_nearby_text,has_school_nearby_text,has_kindergarten_nearby_text,description_len_chars,description_len_words,repair_source,finish_source,house_type_source,ceiling_height_source,osm_metro_count_1000m,osm_metro_nearest_1000m,has_metro_1000m,osm_park_count_1000m,osm_park_nearest_1000m,has_park_1000m,osm_school_count_1000m,osm_school_nearest_1000m,has_school_1000m,osm_kindergarten_count_1000m,osm_kindergarten_nearest_1000m,has_kindergarten_1000m,osm_hospital_clinic_count_1000m,osm_hospital_clinic_nearest_1000m,has_hospital_clinic_1000m,osm_pharmacy_count_1000m,osm_pharmacy_nearest_1000m,has_pharmacy_1000m,osm_supermarket_count_1000m,osm_supermarket_nearest_1000m,has_supermarket_1000m,osm_public_transport_stop_count_1000m,osm_public_transport_stop_nearest_1000m,has_public_transport_stop_1000m,osm_cafe_restaurant_count_1000m,osm_cafe_restaurant_nearest_1000m,has_cafe_restaurant_1000m,osm_fitness_sport_count_1000m,osm_fitness_sport_nearest_1000m,has_fitness_sport_1000m,osm_total_poi_count_1000m,infrastructure_score_1000m,log1p_osm_metro_count_1000m,log1p_osm_park_count_1000m,log1p_osm_school_count_1000m,log1p_osm_kindergarten_count_1000m,log1p_osm_hospital_clinic_count_1000m,log1p_osm_pharmacy_count_1000m,log1p_osm_supermarket_count_1000m,log1p_osm_public_transport_stop_count_1000m,log1p_osm_cafe_restaurant_count_1000m,log1p_osm_fitness_sport_count_1000m,log1p_osm_total_poi_count_1000m,osm_features_available,osm_radius_m,address_exact,address_zone,residential_complex,building_key,metro_primary,geo_cell_2000m,geo_cell_1000m,geo_cell_500m,geo_cell_200m,listing_density_250m,listing_density_500m,listing_density_1000m,listing_density_2000m,listing_density_5000m,listing_density_10000m,nearest_listing_distance_m,ext_cafe_restaurant_count_250m,ext_cafe_restaurant_count_500m,ext_cafe_restaurant_count_750m,ext_fitness_sport_count_250m,ext_fitness_sport_count_500m,ext_fitness_sport_count_750m,ext_hospital_clinic_count_250m,ext_hospital_clinic_count_500m,ext_hospital_clinic_count_750m,ext_kindergarten_count_250m,ext_kindergarten_count_500m,ext_kindergarten_count_750m,ext_metro_count_250m,ext_metro_count_500m,ext_metro_count_750m,ext_park_count_250m,ext_park_count_500m,ext_park_count_750m,ext_pharmacy_count_250m,ext_pharmacy_count_500m,ext_pharmacy_count_750m,ext_public_transport_stop_count_250m,ext_public_transport_stop_count_500m,ext_public_transport_stop_count_750m,ext_school_count_250m,ext_school_count_500m,ext_school_count_750m,ext_supermarket_count_250m,ext_supermarket_count_500m,ext_supermarket_count_750m,ext_total_poi_count_250m,ext_total_poi_count_500m,ext_total_poi_count_750m,distance_to_moscow_center_km,approx_mkad_distance_km,inside_approx_mkad,center_bearing_sin,center_bearing_cos
avito,8079402691,https://www.avito.ru/zarechye/kvartiry/4-k._kvartira_255_m_15_et._8079402691?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJVcXRHNFhyQ1RySW5tYTFUIjt9Nv6eZD8AAAA,2026-06-08 21:34:41,2026-06-06 12:30:43,76500000.0,300000.0,55.680392,37.388403,,,,,"Московская обл., Одинцовский г.о., рп. Заречье, Тихая ул., 1к2",4.0,0,255.0,55.0,,0.2156862745098039,,1.0,5.0,0.2,first,1,0,,,0,,monolith,flat,unknown,comfort,2.0,unknown,unknown,unknown,unknown,,0,designer,unknown,,free_sale,unknown,0,0,0,0,0,0,0,31.0,3,2.0,0.0,1.0,loggia,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,general,0,0,0,0,0,0,0,0,1,general,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1275,163,existing,missing,existing,missing,0.0,,0.0,19.0,192.8,1.0,2.0,424.2,1.0,2.0,596.4,1.0,1.0,986.1,1.0,2.0,941.0,1.0,8.0,184.1,1.0,6.0,92.4,1.0,4.0,158.2,1.0,2.0,223.6,1.0,46.0,58.0,0.0,2.995732273553991,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,2.19722457733622,1.9459101490553128,1.6094379124341005,1.0986122886681098,3.8501476017100575,1,1000.0,"московская обл., одинцовский г.о., рп. заречье, тихая ул., 1к2","московская обл., одинцовский г.о., рп. заречье",unknown,unknown,солнечная (от 31 мин.),2784_1869,5568_3738,11136_7477,27840_18694,2.0,19.0,25.0,55.0,105.0,270.0,202.19953156563142,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,5.0,13.0,21.0,16.42086185741176,0.7791381425882378,1.0,-0.8781844285123158,-0.47832218171280455
avito,8161049413,https://www.avito.ru/kokoshkino/kvartiry/4-k._kvartira_1189_m_88_et._8161049413?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJVcXRHNFhyQ1RySW5tYTFUIjt9Nv6eZD8AAAA,2026-06-08 21:34:59,2026-06-06 12:30:43,34133319.0,287076.0,55.6229,37.12629,,,,,"д. Ликино, стр. 3",4.0,0,118.9,6.2,51.3,0.0521446593776282,0.4314550042052144,8.0,8.0,1.0,last,0,1,,,0,3.3,monolith_brick,flat,new_building,unknown,,unknown,unknown,unknown,unknown,,0,unknown,no_finish,0.0,ddu,mixed,1,1,2,1,1,2,1,10.0,0,,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,774,105,missing,existing,existing,existing,0.0,,0.0,10.0,244.6,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,626.0,1.0,5.0,465.6,1.0,3.0,589.3,1.0,0.0,,0.0,19.0,26.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.3862943611198906,0.0,2.995732273553991,1,1000.0,"д. ликино, стр. 3",д. ликино,жк «мыс»,алтай,unknown,2781_1856,5562_3712,11124_7425,27811_18563,34.0,34.0,73.0,73.0,158.0,309.0,94.58880167177576,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,14.0,33.98898133209187,16.78898133209187,0.0,-0.9090661798903642,-0.4166517497617644
avito,8017534831,https://www.avito.ru/kubinka/kvartiry/4-k._kvartira_869_m_89_et._8017534831?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJVcXRHNFhyQ1RySW5tYTFUIjt9Nv6eZD8AAAA,2026-06-08 21:35:16,2026-06-06 12:30:43,11300000.0,130035.0,55.555703,36.702261,,,,,"Московская обл., Одинцовский г.о., Кубинка, городок Кубинка-1, к23",4.0,0,86.9,12.0,62.0,0.1380897583429229,0.713463751438435,8.0,9.0,0.8888888888888888,high,0,0,1998.0,28.0,0,,panel,flat,unknown,comfort,2.0,gas,unknown,unknown,unknown,,0,euro,unknown,,free_sale,separate,0,1,1,0,0,0,0,,0,,1.0,1.0,both,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1187,175,existing,missing,existing,missing,0.0,,0.0,17.0,116.8,1.0,0.0,,0.0,3.0,197.6,1.0,2.0,873.8,1.0,1.0,224.8,1.0,18.0,98.5,1.0,17.0,260.6,1.0,0.0,,0.0,0.0,,0.0,58.0,74.5,0.0,2.8903717578961645,0.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,2.9444389791664403,2.8903717578961645,0.0,0.0,4.07753744390572,1,1000.0,"московская обл., одинцовский г.о., кубинка, городок кубинка-1, к23","московская обл., одинцовский г.о., кубинка",unknown,unknown,unknown,2777_1835,5555_3670,11111_7340,27777_18351,1.0,1.0,3.0,3.0,7.0,9.0,197.63079856876826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,6.0,11.0,0.0,0.0,0.0,3.0,5.0,12.0,6.0,17.0,32.0,61.45081794749372,44.250817947493715,0.0,-0.9376286232165159,-0.3476385550037581
avito,7985847150,https://www.avito.ru/orehovo-zuevo/kvartiry/4-k._kvartira_798_m_49_et._7985847150?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJVcXRHNFhyQ1RySW5tYTFUIjt9Nv6eZD8AAAA,2026-06-08 21:35:32,2026-06-06 12:30:43,8800000.0,110276.0,55.80480576,38.98082733,,,,,"Московская обл., Орехово-Зуевский г.о., Орехово-Зуево, Центральный б-р, 3",4.0,0,79.8,8.6,46.7,0.1077694235588972,0.5852130325814537,4.0,9.0,0.4444444444444444,middle,0,0,1987.0,39.0,0,2.5,brick,flat,unknown,unknown,,unknown,unknown,unknown,unknown,,0,cosmetic,unknown,,free_sale,separate,0,1,1,1,0,1,1,,0,,1.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,kitchen,1,1,0,0,0,0,0,0,1,fridge|washer,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,592,79,existing,missing,existing,existing,0.0,,0.0,24.0,126.4,1.0,1.0,615.7,1.0,5.0,346.4,1.0,15.0,139.4,1.0,16.0,310.0,1.0,32.0,130.6,1.0,27.0,130.8,1.0,42.0,107.0,1.0,3.0,773.8,1.0,164.0,136.0,0.0,3.218875824868201,0.6931471805599453,1.791759469228055,2.772588722239781,2.833213344056216,3.49650756146648,3.332204510175204,3.7612001156935615,1.3862943611198906,5.10594547390058,1,1000.0,"московская обл., орехово-зуевский г.о., орехово-зуево, центральный б-р, 3","московская обл., орехово-зуевский г.о., орехово-зуево",unknown,unknown,unknown,2790_1949,5580_3898,11160_7796,27902_19490,1.0,2.0,8.0,20.0,22.0,25.0,0.0,3.0,20.0,32.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,9.0,17.0,0.0,5.0,8.0,2.0,6.0,15.0,0.0,0.0,1.0,1.0,6.0,16.0,12.0,53.0,101.0,85.40595908828205,68.20595908828204,0.0,0.9968321382896734,0.07953419436215692
avito,7564161101,https://www.avito.ru/sergiev_posad/kvartiry/4-k._kvartira_150_m_56_et._7564161101?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJVcXRHNFhyQ1RySW5tYTFUIjt9Nv6eZD8AAAA,2026-06-08 21:35:51,2026-06-06 12:30:43,24900000.0,166000.0,56.31983185,38.13227844,,,,,"Московская обл., Сергиево-Посадский г.о., Сергиев Посад, Зелёный пер., 13",4.0,0,150.0,25.0,120.0,0.1666666666666666,0.8,5.0,6.0,0.8333333333333334,high,0,0,1998.0,28.0,0,,brick,flat,unknown,unknown,,gas,unknown,unknown,none,,0,euro,unknown,,free_sale,combined,1,0,1,0,0,0,0,,0,,1.0,1.0,both,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,kitchen|sleeping|storage,1,1,1,1,1,0,0,0,1,ac|dishwasher|fridge|washer|water_heater,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1242,184,existing,missing,existing,missing,0.0,,0.0,31.0,270.1,1.0,7.0,358.1,1.0,3.0,627.4,1.0,7.0,273.0,1.0,15.0,255.6,1.0,27.0,328.6,1.0,20.0,362.8,1.0,37.0,241.8,1.0,1.0,591.3,1.0,148.0,133.5,0.0,3.4657359027997265,2.079441541679836,1.3862943611198906,2.079441541679836,2.772588722239781,3.332204510175204,3.044522437723423,3.6375861597263857,0.6931471805599453,5.003946305945459,1,1000.0,"московская обл., сергиево-посадский г.о., сергиев посад, зеленый пер., 13","московская обл., сергиево-посадский г.о., сергиев посад",unknown,unknown,unknown,2815_1906,5631_3813,11263_7626,28159_19066,0.0,3.0,7.0,18.0,36.0,43.0,331.7343056192043,1.0,3.0,18.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,3.0,8.0,0.0,3.0,13.0,0.0,1.0,3.0,0.0,5.0,18.0,1.0,24.0,85.0,70.82528166719989,53.625281667199886,0.0,0.447390222694606,0.8943388556007565
avito,8024023200,https://www.avito.ru/voskresensk/kvartiry/4-k._kvartira_139_m_49_et._8024023200?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJVcXRHNFhyQ1RySW5tYTFUIjt9Nv6eZD8AAAA,2026-06-08 21:36:06,2026-06-06 12:30:43,18000000.0,129496.0,55.322829,38.679561,,,,,"Московская обл., Воскресенск, мкр-н Центральный, Октябрьская ул., 11",4.0,0,139.0,18.0,80.0,0.1294964028776978,0.5755395683453237,4.0,9.0,0.4444444444444444,middle,0,0,1998.0,28.0,0,,brick,flat,unknown,unknown,,electric,unknown,unknown,none,,0,cosmetic,unknown,,free_sale,separate,0,1,1,1,0,1,1,,0,,0.0,1.0,loggia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,kitchen|sleeping,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,799,106,existing,missing,existing,missing,0.0,,0.0,28.0,295.7,1.0,3.0,117.7,1.0,2.0,269.1,1.0,6.0,75.2,1.0,12.0,57.9,1.0,12.0,124.6,1.0,21.0,45.7,1.0,15.0,180.4,1.0,6.0,400.0,1.0,105.0,106.0,0.0,3.367295829986474,1.3862943611198906,1.0986122886681098,1.9459101490553128,2.5649493574615367,2.5649493574615367,3.091042453358316,2.772588722239781,1.9459101490553128,4.663439094112067,1,1000.0,"московская обл., воскресенск, мкр-н центральный, октябрьская ул., 11","московская обл., воскресенск, мкр-н центральный",unknown,unknown,unknown,2766_1933,5532_3867,11064_7735,27661_19339,2.0,5.0,7.0,14.0,22.0,34.0,148.26559644729824,5.0,12.0,14.0,0.0,1.0,4.0,2.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,20.0,7.0,10.0,10.0,6.0,9.0,14.0,1.0,3.0,3.0,4.0,7.0,10.0,25.0,63.0,80.0,82.01965457552076,64.81965457552076,0.0,0.8184678533968954,-0.574552323949593
avito,7923946080,https://www.avito.ru/zhukovskiy/kvartiry/4-k._kvartira_1303_m_1217_et._7923946080?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEV1V1OUVGNk5iUjlKZDFMIjt9i0Utrz8AAAA,2026-06-08 21:36:58,2026-06-06 12:31:18,26000000.0,199540.0,55.583352,38.137814,,,,,"Московская обл., Жуковский, ул. Амет-хан Султана, 15к1",4.0,0,130.3,40.0,50.0,0.3069838833461243,0.3837298541826553,12.0,17.0,0.7058823529411765,high,0,0,2008.0,18.0,0,,monolith_brick,flat,unknown,unknown,,unknown,unknown,unknown,unknown,,0,designer,unknown,,free_sale,combined,1,0,1,1,1,2,1,25.5,3,,0.0,1.0,loggia,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,kitchen|sleeping,1,0,1,1,1,0,0,0,1,ac|dishwasher|fridge|water_heater,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,672,116,existing,missing,existing,missing,0.0,,0.0,49.0,47.2,1.0,6.0,346.4,1.0,6.0,91.6,1.0,2.0,68.1,1.0,5.0,362.0,1.0,18.0,210.0,1.0,19.0,93.0,1.0,13.0,209.0,1.0,4.0,568.7,1.0,122.0,151.5,0.0,3.912023005428146,1.9459101490553128,1.9459101490553128,1.0986122886681098,1.791759469228055,2.9444389791664403,2.995732273553991,2.6390573296152584,1.6094379124341005,4.812184355372417,1,1000.0,"московская обл., жуковский, ул. амет-хан султана, 15к1","московская обл., жуковский, ул. амет-хан султана",unknown,unknown,кратово (21–30 мин.),2779_1906,5558_3813,11116_7627,27791_19068,1.0,7.0,11.0,14.0,73.0,162.0,98.7608666109986,2.0,6.0,9.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,5.0,6.0,0.0,0.0,0.0,1.0,12.0,32.0,0.0,1.0,4.0,4.0,10.0,15.0,0.0,4.0,5.0,1.0,9.0,15.0,12.0,49.0,90.0,37.54338259573254,20.34338259573254,0.0,0.8694605479440614,-0.49400238417320685
avito,7248084755,https://www.avito.ru/krasnozavodsk/kvartiry/4-k._kvartira_792_m_59_et._7248084755?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEV1V1OUVGNk5iUjlKZDFMIjt9i0Utrz8AAAA,2026-06-08 21:37:14,2026-06-06 12:31:18,8100000.0,102273.0,56.43468392893208,38.24365401686801,,,,,"Московская обл., Сергиево-Посадский г.о., Краснозаводск, ул. 50 лет Октября, 3",4.0,0,79.2,8.8,49.5,0.1111111111111111,0.625,5.0,9.0,0.5555555555555556,middle,0,0,,,0,2.5,brick,flat,unknown,comfort,2.0,gas,unknown,unknown,none,,0,euro,unknown,,free_sale,separate,0,1,1,1,0,1,1,7.5,0,,1.0,1.0,both,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,storage,0,0,0,0,1,0,0,0,1,water_heater,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1333,168,existing,missing,existing,existing,0.0,,0.0,25.0,415.6,1.0,6.0,315.9,1.0,6.0,293.4,1.0,1.0,449.5,1.0,2.0,132.3,1.0,14.0,129.3,1.0,10.0,80.8,1.0,1.0,472.1,1.0,0.0,,0.0,65.0,88.0,0.0,3.258096538021482,1.9459101490553128,1.9459101490553128,0.6931471805599453,1.0986122886681098,2.70805020110221,2.3978952727983707,0.6931471805599453,0.0,4.189654742026425,1,1000.0,"московская обл., сергиево-посадский г.о., краснозаводск, ул. 50 лет октября, 3","московская обл., сергиево-посадский г.о., краснозаводск",unknown,unknown,unknown,2821_1912,5643_3824,11286_7648,28217_19121,4.0,4.0,4.0,6.0,8.0,21.0,112.07388555153152,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,6.0,18.0,1.0,1.0,2.0,2.0,4.0,10.0,0.0,4.0,6.0,3.0,9.0,12.0,6.0,29.0,54.0,85.31832831574619,68.11832831574618,0.0,0.4505303769132953,0.892761098770754
avito,8161296274,https://www.avito.ru/kokoshkino/kvartiry/4-k._kvartira_140_m_812_et._8161296274?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEV1V1OUVGNk5iUjlKZDFMIjt9i0Utrz8AAAA,2026-06-08 21:37:34,2026-06-06 12:31:18,37430652.0,267362.0,55.62172,37.12657,,,,,"д. Ликино, стр. 1",4.0,0,140.0,6.3,57.4,0.045,0.41,8.0,12.0,0.6666666666666666,middle,0,0,,,0,3.3,monolith_brick,flat,new_building,premium,4.0,unknown,unknown,unknown,unknown,,0,unknown,no_finish,0.0,ddu,combined,1,0,1,1,1,2,1,10.0,0,,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,781,106,missing,existing,existing,existing,0.0,,0.0,9.0,157.3,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,618.3,1.0,4.0,443.0,1.0,3.0,572.7,1.0,0.0,,0.0,17.0,23.0,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.6931471805599453,1.6094379124341005,1.3862943611198906,0.0,2.8903717578961645,1,1000.0,"д. ликино, стр. 1",д. ликино,жк «мыс»,урбан-блок 1,unknown,2781_1856,5562_3712,11124_7425,27810_18563,34.0,34.0,73.0,73.0,158.0,319.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,14.0,34.02880026425395,16.828800264253953,0.0,-0.9075131643206753,-0.4200236381260881
avito,8190964792,https://www.avito.ru/ruza/kvartiry/4-k._kvartira_121_m_45_et._8190964792?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEV1V1OUVGNk5iUjlKZDFMIjt9i0Utrz8AAAA,2026-06-08 21:37:53,2026-06-06 12:31:18,11900000.0,98347.0,55.70647812,36.19296265,,,,,"Московская обл., Рузский муниципальный округ, Руза, мкр-н Северный, 3",4.0,0,121.0,14.0,67.0,0.1157024793388429,0.5537190082644629,4.0,5.0,0.8,high,0,0,,,0,,panel,flat,unknown,unknown,,unknown,unknown,unknown,none,,0,designer,turnkey,4.0,free_sale,separate,0,1,1,0,0,0,0,,0,,1.0,1.0,both,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,kitchen|sleeping,1,1,1,0,1,0,0,0,1,dishwasher|fridge|washer|water_heater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,104,existing,description,existing,missing,0.0,,0.0,44.0,348.4,1.0,3.0,304.8,1.0,4.0,236.5,1.0,3.0,519.7,1.0,10.0,214.2,1.0,23.0,125.8,1.0,9.0,319.9,1.0,12.0,159.8,1.0,3.0,182.9,1.0,110.0,135.0,0.0,3.80666248977032,1.3862943611198906,1.6094379124341005,1.3862943611198906,2.3978952727983707,3.1780538303479458,2.302585092994046,2.5649493574615367,1.3862943611198906,4.709530201312334,1,1000.0,"московская обл., рузский муниципальный округ, руза, мкр-н северный, 3","московская обл., рузский муниципальный округ, руза",unknown,unknown,unknown,2785_1809,5570_3619,11141_7238,27853_18096,1.0,2.0,2.0,2.0,3.0,4.0,237.4530478996969,3.0,6.0,11.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,14.0,36.0,1.0,5.0,9.0,0.0,4.0,7.0,0.0,1.0,3.0,4.0,8.0,15.0,11.0,41.0,90.0,89.39225079734415,72.19225079734414,0.0,-0.9989682690548267,-0.0454136259464414
avito,7855252331,https://www.avito.ru/balashiha/kvartiry/4-k._kvartira_692_m_1017_et._7855252331?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEV1V1OUVGNk5iUjlKZDFMIjt9i0Utrz8AAAA,2026-06-08 21:38:12,2026-06-06 12:31:18,15881400.0,229500.0,55.73608,38.00844,,,,,"мкр. Железнодорожный, пр-т Героев, ул. Автозаводская, корп. 410",4.0,0,69.2,15.7,30.5,0.226878612716763,0.4407514450867051,10.0,17.0,0.5882352941176471,middle,0,0,,,0,2.8,monolith,flat,new_building,unknown,,gas,unknown,unknown,unknown,,0,unknown,finished,3.0,unknown,mixed,1,1,2,0,0,0,0,25.5,2,,1.0,0.0,balcony,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1071,161,missing,existing,existing,existing,0.0,,0.0,20.0,237.6,1.0,4.0,238.6,1.0,10.0,220.4,1.0,7.0,462.5,1.0,19.0,342.0,1.0,39.0,294.2,1.0,24.0,278.1,1.0,23.0,144.6,1.0,2.0,575.6,1.0,147.0,133.5,0.0,3.044522437723423,1.6094379124341005,2.3978952727983707,2.079441541679836,2.995732273553991,3.688879454113936,3.218875824868201,3.1780538303479458,1.0986122886681098,4.997212273764115,1,1000.0,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 410","мкр. железнодорожный, пр-т героев, ул. автозаводская",жк «героев»,корпус 410,железнодорожная (21–30 мин.),2786_1900,5573_3800,11147_7601,27868_19004,41.0,104.0,111.0,153.0,305.0,531.0,0.0,1.0,2.0,12.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,3.0,13.0,0.0,2.0,6.0,0.0,4.0,9.0,1.0,1.0,3.0,0.0,7.0,20.0,4.0,21.0,75.0,24.46977091493776,7.269770914937762,0.0,0.9978129498235686,-0.06610081061824039
