price_rub,lat,lon,total_area_m2,rooms,floor_ratio,house_year,housing_market,property_format,source,address_exact,residential_complex
4285000.0,55.91920471,38.01208496,28.0,0.0,0.18181818181818182,2022.0,unknown,flat,avito,"московская обл., щелково, мкр-н соболевка, 25",unknown
5550000.0,55.942045,37.838567,30.5,0.0,0.2,1958.0,unknown,flat,avito,"московская обл., королев, ул. к.д. трофимова, 7",unknown
5746186.0,55.97982,37.89803,30.6,0.0,0.7083333333333334,,new_building,flat,avito,"ул. первомайская, стр. 1",жк «западная ивантеевка»
5750000.0,55.958064,37.670519,22.2,0.0,0.7142857142857143,2023.0,new_building,flat,avito,"московская обл., мытищи, тенистый б-р, 3",unknown
5500000.0,55.585957,38.143069,21.0,0.0,0.8888888888888888,2023.0,new_building,flat,avito,"московская обл., раменский г.о., дп. кратово, ул. счетчикова, 29в",unknown
5850000.0,55.82385,37.93982,23.8,0.0,0.5833333333333334,,new_building,flat,avito,"московская область, балашиха, жилой комплекс квартал авиаторов, к4",жк «квартал авиаторов»
4700000.0,55.534372,37.642078,19.0,0.0,1.0,2017.0,unknown,flat,avito,"московская обл., ленинский г.о., пгт. лопатино, сухановская ул., 5",unknown
6350000.0,55.702769,37.206674,25.9,0.0,0.75,2025.0,unknown,flat,avito,"московская обл., одинцовский г.о., с. лайково, мкр-н город-событие, 59",unknown
1400000.0,55.40181,37.549184,12.0,0.0,1.0,,unknown,flat,avito,"московская обл., подольск, снт горсо-1, 32",unknown
3700000.0,55.684879,38.010621,18.0,0.0,0.6666666666666666,2013.0,unknown,flat,avito,"московская обл., г.о. люберцы, дп. красково, лесной тупик, 1к3",unknown
5200000.0,55.480414,37.596282,22.9,0.0,0.5,2025.0,unknown,flat,avito,"московская обл., г.о. подольск, д. борисовка, ул. рахманинова, 18",unknown
4300000.0,55.591915,38.247309,28.0,0.0,0.6875,2023.0,unknown,flat,avito,"московская обл., раменский г.о., раменское, семейная ул., 6",unknown
5000000.0,56.369561,37.543111,28.0,0.0,0.7142857142857143,2025.0,unknown,flat,avito,"московская обл., дмитровский муниципальный округ, дмитров, спасская ул., 24",unknown
4634100.0,55.45219,37.54058,27.1,0.0,0.7647058823529411,,new_building,flat,avito,"ул. садовая, д. 14",жк «красная горка»
7399000.0,55.80754006479156,37.31768153023904,24.3,0.0,0.28,2025.0,unknown,flat,avito,"московская обл., красногорск, александровская ул., 3",unknown
7287940.0,55.90929,37.78694,21.1,0.0,0.6,,new_building,flat,avito,"ярославское ш., стр. 2.4",ярославский квартал
9200000.0,55.521144,37.350261,24.1,0.0,0.875,2022.0,new_building,flat,avito,"москва, троицкий административный округ, р-н троицк, 3-я нововатутинская ул., 6",unknown
5000000.0,55.3977356,37.77112198,24.0,0.0,0.9411764705882353,2011.0,unknown,flat,avito,"московская обл., домодедово, ул. курыжова, 14",unknown
5000000.0,55.70059463363261,36.86963526291738,32.3,0.0,0.625,2008.0,unknown,flat,avito,"московская обл., одинцовский г.о., звенигород, мкр-н южный, радужная ул., 12",unknown
5066190.0,55.97054,37.89149,31.1,0.0,0.84,,new_building,flat,avito,"ул. заводская, стр. 1",жк «новая ивантеевка»
6400000.0,55.721564,37.974949,27.4,0.0,0.8571428571428571,2019.0,unknown,flat,avito,"московская обл., балашиха, косинское ш., 5/7",unknown
6499745.0,55.95205,37.46823,22.9,0.0,1.0,,new_building,flat,avito,"ул. олимпийская, корп. 5",жк «квартал ивакино»
6990000.0,55.693581,37.329051,22.6,0.0,0.8125,2025.0,unknown,apartments,avito,"московская обл., одинцовский г.о., одинцово, ул. чистяковой, 8с2",unknown
5520000.0,55.662512,37.915966,22.6,0.0,0.5,2024.0,new_building,apartments,avito,"московская обл., люберцы, октябрьский пр-т, 403к1",unknown
9499999.0,55.88979,37.719998,27.0,0.0,0.8823529411764706,2020.0,unknown,flat,avito,"московская обл., мытищи, 1-й трудовой пер., 4",unknown
9335100.0,55.56801,37.2929,29.0,0.0,0.25,,new_building,flat,avito,"пос. филимонковское, ул. оао марьинская птицефабрика, корп. 2.1.2",середневский лес
3700000.0,55.96021356706497,37.84743277666215,30.0,0.0,0.3333333333333333,2018.0,unknown,flat,avito,"московская обл., г.о. пушкинский, с. тарасовка, рябиновая ул., 30",unknown
3760000.0,55.698193,38.025955,24.6,0.0,1.0,2015.0,unknown,flat,avito,"московская обл., г.о. люберцы, д. мотяково, 66к18",unknown
10000000.0,55.96372604,37.52992249,33.0,0.0,0.782608695652174,2015.0,unknown,flat,avito,"московская обл., долгопрудный, старое дмитровское ш., 11",unknown
4462000.0,55.60343,37.99066,25.0,0.0,0.6470588235294118,,new_building,flat,avito,"ул. баулинская, стр. 15",жк «новые островцы»
5887935.0,55.97982,37.89803,31.6,0.0,0.16666666666666666,,new_building,flat,avito,"ул. первомайская, стр. 1",жк «западная ивантеевка»
6500000.0,55.53809655938765,37.62156248301636,19.8,0.0,0.4166666666666667,2023.0,unknown,flat,avito,"московская обл., ленинский г.о., пгт. боброво, лесная ул., 14",unknown
9500000.0,55.696392,37.322925,29.3,0.0,0.18518518518518517,2018.0,unknown,flat,avito,"московская обл., одинцовский г.о., одинцово, сколковская ул., 3а",unknown
5040048.0,56.00122,37.88741,19.7,0.0,0.14285714285714285,2026.0,unknown,flat,avito,"ул. зеленая роща, стр. 5",жк «публицист»
8574177.0,55.91628,37.84215,37.5,0.0,0.625,,new_building,flat,avito,"б-р октябрьский, стр. 1",жк «поколение первых»
5059454.0,56.00717,37.87459,30.5,0.0,0.7058823529411765,,new_building,flat,avito,"ш. ярославское, д. 194",жк «серебро»
7750000.0,55.49889519131204,37.52715774724872,26.8,0.0,0.5,2025.0,unknown,flat,avito,"москва, новомосковский административный округ, р-н щербинка, любучанская ул., 1",unknown
4674150.0,55.41058,37.83473,29.3,0.0,0.75,,unknown,flat,avito,"ул. жуковского, стр. 1",жк «космос»
4500000.0,55.354963,37.539455,32.1,0.0,0.47058823529411764,2023.0,new_building,flat,avito,"московская обл., подольск, мкр-н климовск, серпуховская ул., 3а",unknown
4485000.0,55.60343,37.99066,25.0,0.0,0.29411764705882354,,new_building,flat,avito,"ул. баулинская, стр. 15",жк «новые островцы»
8680380.0,55.91095,37.76193,19.9,0.0,0.4666666666666667,,new_building,flat,avito,"ул. колонцова, стр. 13",яуза парк
5750000.0,56.04893,37.86542,28.8,0.0,0.125,,new_building,flat,avito,"городской округ пушкинский, стр. 5",жилой квартал пушкино град
5250000.0,55.83646011,37.93948364,23.5,0.0,0.5,2020.0,unknown,flat,avito,"московская обл., балашиха, ул. лукино, 53а",unknown
5185076.0,56.00612,37.8749,27.9,0.0,0.5882352941176471,,new_building,flat,avito,"ш. ярославское, д. 194, корп. 1",жк «серебро»
7300000.0,55.699928,37.964565,25.8,0.0,0.9411764705882353,2023.0,new_building,flat,avito,"московская обл., люберцы, мкр-н зенино жк самолет, озерная ул., 2",unknown
4900000.0,55.805548,38.081157,29.0,0.0,0.4444444444444444,2014.0,unknown,flat,avito,"московская обл., богородский г.о., д. щемилово, ул. орлова, 10",unknown
7400000.0,55.565448,37.68288,23.3,0.0,0.2,2025.0,unknown,flat,avito,"московская обл., ленинский г.о., пос. ленинский, садовый б-р, 4",unknown
7553768.0,55.8074,37.31868,24.4,0.0,0.28,,new_building,flat,avito,"туп. ильинский, стр. 3",жк «ильинойс»
7304000.0,55.90929,37.78694,20.0,0.0,0.52,,new_building,flat,avito,"ярославское ш., стр. 2.4",ярославский квартал
2999999.0,55.93241119,37.9319191,15.0,0.0,0.3333333333333333,2011.0,unknown,flat,avito,"московская обл., г.о. щелково, пос. краснознаменский, ул. льва толстого, 24к1",unknown
5814000.0,56.04893,37.86542,29.1,0.0,0.125,,new_building,flat,avito,"городской округ пушкинский, стр. 5",жилой квартал пушкино град
7256485.0,55.95205,37.46823,27.8,0.0,0.23529411764705882,,new_building,flat,avito,"ул. олимпийская, корп. 5",жк «квартал ивакино»
6434700.0,55.65324,37.92783,23.3,0.0,0.7058823529411765,,unknown,flat,avito,"мкр. птицефабрика, стр. 6",жк «новотомилино»
6526362.0,55.8074,37.31868,24.4,0.0,0.72,,new_building,flat,avito,"туп. ильинский, стр. 3",жк «ильинойс»
7850000.0,55.78432465,37.85205078,23.4,0.0,0.6,2020.0,new_building,flat,avito,"московская обл., балашиха, реутовская ул., 11",unknown
7620800.0,55.60775,37.97552,32.0,0.0,0.5625,,unknown,flat,avito,"ул. новая, д. 5а",жк октябрьский
6500000.0,55.47981644,37.59918213,28.5,0.0,0.14285714285714285,2023.0,unknown,flat,avito,"московская обл., г.о. подольск, д. борисовка, ул. рахманинова, 14",unknown
9700000.0,55.81347656,37.36288071,27.0,0.0,0.6428571428571429,2017.0,unknown,flat,avito,"московская обл., красногорск, авангардная ул., 5",unknown
11985000.0,55.91933,37.73686,31.4,0.0,0.48,,new_building,flat,avito,"ул. комарова/институтская , стр. 1",жк «страна.парковая»
7150000.0,55.92311,37.77916,28.6,0.0,0.72,,unknown,flat,avito,"мкр. 36, 36а, 37, стр. 5",жк «отрадный»
4693000.0,55.661973,37.914268,36.1,0.0,1.0,1957.0,unknown,apartments,avito,"московская обл., люберцы, октябрьский пр-т, 403",unknown
6424470.0,55.83323,37.95319,32.0,0.0,0.2,,new_building,flat,avito,"ул. трубецкая, стр. 8",жк «пехра»
5900000.0,55.676397,37.998602,27.0,0.0,0.29411764705882354,2018.0,unknown,flat,avito,"московская обл., г.о. люберцы, пгт. красково, ул. лорха, 15/2",unknown
5268165.0,55.81002,38.42934,31.3,0.0,0.375,,unknown,flat,avito,"ш. ногинское, стр. 4",жк «северный квартал»
8300000.0,55.94659227724558,37.483533506607,25.1,0.0,0.7391304347826086,2021.0,new_building,flat,avito,"московская обл., долгопрудный, парковая ул., 54",unknown
3650000.0,56.099516,38.116263,24.0,0.0,1.0,2017.0,unknown,flat,avito,"московская обл., г.о. пушкинский, красноармейск, ул. морозова, 16",unknown
8143608.0,55.9996,37.8887,26.2,0.0,0.8666666666666667,2026.0,unknown,flat,avito,"ул. зеленая роща, стр. 7",жк «публицист»
11500000.0,55.589234,37.444198,22.5,0.0,0.4166666666666667,2022.0,unknown,flat,avito,"москва, новомосковский административный округ, поселение сосенское, ул. сальвадора дали, 1к3",unknown
9000000.0,55.71352768,37.38058853,38.0,0.0,0.5,,unknown,apartments,avito,"московская обл., одинцовский г.о., рп. новоивановское, овражная ул., 47а",unknown
6708200.0,55.65212,37.9301,21.7,0.0,0.7647058823529411,,unknown,flat,avito,"мкр. птицефабрика, стр. 7",жк «новотомилино»
4250000.0,55.558906,37.485206,24.2,0.0,0.3333333333333333,2013.0,unknown,flat,avito,"москва, новомосковский административный округ, р-н коммунарка, пос. коммунарка, снт березка-коммунарка-1, 41",unknown
5500000.0,55.833936,37.957037,22.5,0.0,0.058823529411764705,,unknown,flat,avito,"московская обл., балашиха, ул. яганова, 11",unknown
5990000.0,55.552363,37.721507,27.9,0.0,0.9473684210526315,,unknown,apartments,avito,"московская обл., ленинский г.о., видное, пр-т ленинского комсомола, 2к4",unknown
9849276.0,55.95205,37.46823,34.7,0.0,0.47058823529411764,,new_building,flat,avito,"ул. олимпийская, корп. 5",жк «квартал ивакино»
11500000.0,55.59483337,37.43067932,23.0,0.0,0.5,2024.0,unknown,flat,avito,"москва, новомосковский административный округ, р-н коммунарка, ул. лобановский лес, 9",unknown
7745040.0,55.91586,37.84074,31.2,0.0,0.7647058823529411,,new_building,flat,avito,"б-р октябрьский, стр. 3",жк «поколение первых»
4404400.0,55.45219,37.54058,28.6,0.0,0.7058823529411765,,new_building,flat,avito,"ул. садовая, д. 14",жк «красная горка»
7300000.0,55.89451,37.441898,29.0,0.0,0.8125,2006.0,unknown,apartments,avito,"московская обл., химки, ул. энгельса, 7/15",unknown
6836700.0,55.65212,37.9301,23.5,0.0,0.47058823529411764,,unknown,flat,avito,"мкр. птицефабрика, стр. 7",жк «новотомилино»
7500000.0,55.85385,37.187243,28.7,0.0,0.5,2017.0,unknown,flat,avito,"московская обл., г.о. красногорск, рп. нахабино, ул. королева, 13",unknown
5744959.0,55.97982,37.89803,30.7,0.0,0.5833333333333334,,new_building,flat,avito,"ул. первомайская, стр. 1",жк «западная ивантеевка»
8500000.0,55.47733307,37.52836227,26.6,0.0,0.5384615384615384,2021.0,unknown,flat,avito,"москва, рязановское ш., 31к2",unknown
6433700.0,55.65212,37.9301,21.2,0.0,0.17647058823529413,,unknown,flat,avito,"мкр. птицефабрика, стр. 7",жк «новотомилино»
6526362.0,55.8074,37.31868,24.4,0.0,0.92,,new_building,flat,avito,"туп. ильинский, стр. 3",жк «ильинойс»
5693869.0,55.97982,37.89803,30.6,0.0,0.5,,new_building,flat,avito,"ул. первомайская, стр. 1",жк «западная ивантеевка»
2650000.0,55.7963028,38.46022797,18.3,0.0,0.6,,unknown,apartments,avito,"московская обл., электросталь, трудовая ул., 39",unknown
8048544.0,55.65533,37.87162,29.0,0.0,0.7222222222222222,,new_building,flat,avito,"яничкин пр-д, з/у 6/11",белая дача парк
7400000.0,55.64222,37.853461,22.0,0.0,0.2,2024.0,unknown,flat,avito,"московская обл., котельники, мкр-н новые котельники, 17",unknown
7615297.0,55.95205,37.46823,22.9,0.0,0.8235294117647058,,new_building,flat,avito,"ул. олимпийская, корп. 5",жк «квартал ивакино»
6289700.0,55.67782,37.90226,25.2,0.0,0.14285714285714285,,new_building,apartments,avito,"ул. волковская , д. 67",волковская 67
7887500.0,55.91586,37.84074,31.6,0.0,0.29411764705882354,,new_building,flat,avito,"б-р октябрьский, стр. 3",жк «поколение первых»
4650000.0,55.835392,37.95277023,25.0,0.0,0.9615384615384616,,unknown,flat,avito,"московская обл., балашиха, ул. яганова, 1",unknown
6500000.0,55.53259331688699,37.721838962184194,30.0,0.0,0.29411764705882354,2016.0,unknown,flat,avito,"московская обл., ленинский г.о., д. сапроново, мкр-н купелинка, квартал северный, 19",unknown
6000000.0,55.52915728116856,37.72458757153448,17.5,0.0,0.29411764705882354,2025.0,unknown,flat,avito,"московская обл., ленинский г.о., д. сапроново, мкр-н купелинка, квартал центральный, 9",unknown
6008940.0,55.98278,37.90909,30.1,0.0,0.6086956521739131,,unknown,flat,avito,"ул. прокудина, д. 6",жк «‎дом на студенческом»
2990000.0,55.57978439,39.54158401,23.0,0.0,1.0,2022.0,unknown,flat,avito,"московская обл., шатура, ул. радченко, 12",unknown
6156500.0,55.67782,37.90226,24.3,0.0,0.47619047619047616,,new_building,apartments,avito,"ул. волковская , д. 67",волковская 67
4806750.0,55.41058,37.83473,29.0,0.0,1.0,,new_building,flat,avito,"ул. жуковского, стр. 1",жк «космос»
8900000.0,55.59856796,37.77042007,31.0,0.0,0.8125,2024.0,unknown,flat,avito,"московская обл., ленинский г.о., пос. развилка, римский пр., 7",unknown
6000000.0,55.55973,37.818921,26.7,0.0,0.47058823529411764,2020.0,unknown,flat,avito,"московская обл., ленинский г.о., пгт. мисайлово, молодежный б-р, 15",unknown
5250000.0,55.80280826204863,38.45575980177463,33.0,0.0,0.5882352941176471,2022.0,new_building,flat,avito,"московская обл., электросталь, ул. захарченко, 12",unknown
6200000.0,55.590414,37.367787,23.6,0.0,0.2222222222222222,2020.0,unknown,apartments,avito,"москва, новомосковский административный округ, филимонковский р-н, московский, солнечная ул., 3ас3",unknown
8466533.0,55.6935,37.32846,23.0,0.0,0.8823529411764706,,new_building,apartments,avito,"ул. чистяковой, д. 8, стр. 2",гостиничный комплекс «‎аметист»
5900000.0,55.53253937,37.64022827,19.5,0.0,0.3333333333333333,,unknown,flat,avito,"московская обл., ленинский г.о., рп. лопатино, сухановская ул., 19",unknown
4950000.0,55.544351,37.151059,24.5,0.0,0.1111111111111111,2018.0,unknown,flat,avito,"москва, новомосковский административный округ, филимонковский р-н, д. ивановское, ул. семена гордого, 8",unknown
7700000.0,55.766323166585735,37.24268451712848,23.5,0.0,0.75,2024.0,unknown,flat,avito,"московская обл., г.о. красногорск, д. глухово, романовская ул., 17",unknown
5950000.0,55.55973053,37.81892014,26.7,0.0,0.47058823529411764,2019.0,unknown,flat,avito,"московская обл., ленинский г.о., д. мисайлово, молодежный б-р, 15",unknown
5300000.0,55.80506134,38.1725235,29.0,0.0,0.47058823529411764,,unknown,flat,avito,"московская обл., богородский г.о., старая купавна, октябрьская ул., 14а",unknown
4750000.0,55.64222,37.853461,21.0,0.0,0.52,,unknown,flat,avito,"московская обл., котельники, мкр-н новые котельники, 17",unknown
5690000.0,55.91707611,37.85037231,31.1,0.0,0.9411764705882353,2021.0,unknown,apartments,avito,"московская обл., королев, октябрьский б-р, 26",unknown
5233264.0,55.81009,38.42991,31.5,0.0,0.6875,,unknown,flat,avito,"ш. ногинское, стр. 3",жк «северный квартал»
7262620.0,55.90929,37.78694,21.1,0.0,0.36,,new_building,flat,avito,"ярославское ш., стр. 2.4",ярославский квартал
7150000.0,55.92311,37.77916,28.6,0.0,0.2857142857142857,,unknown,flat,avito,"мкр. 36, 36а, 37, стр. 5",жк «отрадный»
4634200.0,55.41058,37.83473,29.0,0.0,0.75,,new_building,flat,avito,"ул. жуковского, стр. 1",жк «космос»
7400000.0,55.71084213,37.35875702,28.4,0.0,0.5,2015.0,unknown,flat,avito,"московская обл., одинцовский г.о., с. немчиновка, рублевский пр., 24",unknown
5375354.0,56.00612,37.8749,27.9,0.0,0.8235294117647058,,new_building,flat,avito,"ш. ярославское, д. 194, корп. 1",жк «серебро»
7811600.0,55.90929,37.78694,23.6,0.0,0.08,,new_building,flat,avito,"ярославское ш., стр. 2.4",ярославский квартал
4990000.0,56.3192215,36.76651001,32.8,0.0,0.7333333333333333,2017.0,unknown,flat,avito,"московская обл., клин, ул. чайковского, 105к1",unknown
2850000.0,55.694317,37.973826,15.0,0.0,0.6666666666666666,2000.0,unknown,flat,avito,"московская обл., г.о. люберцы, пгт. марусино, заречная ул., 3",unknown
6990000.0,55.81692123,37.20095062,25.0,0.0,0.6666666666666666,2024.0,unknown,flat,avito,"московская обл., г.о. красногорск, с. николо-урюпино, ул. сергея жадобкина, 1",unknown
11951850.0,55.61184,37.41669,21.5,0.0,0.8333333333333334,,new_building,flat,avito,"п. московский, кв-л 75, з/у 6",саларьево парк
6245070.0,55.97982,37.89803,31.7,0.0,0.7916666666666666,,new_building,flat,avito,"ул. первомайская, стр. 1",жк «западная ивантеевка»
5200000.0,55.74236976241226,36.85414795661967,25.0,0.0,0.3333333333333333,2018.0,unknown,flat,avito,"московская обл., одинцовский г.о., звенигород, нахабинское ш., 1к3",unknown
6407953.0,55.6397,37.85316,27.7,0.0,0.23529411764705882,,unknown,flat,avito,"мкр. «новые котельники», д. 20",квартал «русич новые котельники»
4100000.0,55.97046,37.89594,24.2,0.0,0.7647058823529411,2024.0,unknown,flat,avito,"московская обл., г.о. пушкинский, ивантеевка, заводская ул., 9а",unknown
8400000.0,55.562719,37.709838,36.8,0.0,0.25,2022.0,unknown,flat,avito,"московская обл., ленинский г.о., видное, дивный б-р, 15",unknown
4500000.0,55.7024730987558,36.87605637712571,24.5,0.0,0.125,2008.0,unknown,apartments,avito,"московская обл., одинцовский г.о., звенигород, квартал введенское, 1б",unknown
5550000.0,56.33314,38.155969,33.9,0.0,0.11764705882352941,,unknown,flat,avito,"московская обл., сергиево-посадский г.о., сергиев посад, пр-т красной армии, 251а",unknown
5817600.0,55.60116,38.08297,29.6,0.0,0.6111111111111112,,new_building,flat,avito,"ул. гудкова, стр. 3",жк «гранд комфорт»
4435200.0,55.45219,37.54058,28.8,0.0,0.5294117647058824,,new_building,flat,avito,"ул. садовая, д. 14",жк «красная горка»
4631360.0,55.9703,37.88963,28.2,0.0,0.4166666666666667,,new_building,flat,avito,"ул. заводская, стр. 3, 4",жк «новая ивантеевка»
7100000.0,55.59709167,37.98668289,40.3,0.0,0.92,2014.0,unknown,flat,avito,"московская обл., раменский г.о., д. островцы, подмосковная ул., 35",unknown
7650000.0,55.77336884,37.23615646,21.6,0.0,0.4444444444444444,2023.0,unknown,flat,avito,"московская обл., г.о. красногорск, пос. ильинское-усово, заповедная ул., 11",unknown
4400000.0,55.914045,38.1079,27.0,0.0,0.25,2019.0,unknown,flat,avito,"московская обл., г.о. лосино-петровский, пгт. биокомбината, 1к1",unknown
7951507.0,55.65533,37.87162,28.7,0.0,0.5294117647058824,,new_building,flat,avito,"яничкин пр-д, з/у 6/11",белая дача парк
4435200.0,55.45219,37.54058,28.8,0.0,0.23529411764705882,,new_building,flat,avito,"ул. садовая, д. 14",жк «красная горка»
5550000.0,55.92409515,37.71821976,21.9,0.0,0.5333333333333333,2023.0,new_building,apartments,avito,"московская обл., мытищи, ул. колпакова, 44",unknown
7999000.0,56.358612,37.533652,72.0,3.0,0.4444444444444444,1994.0,unknown,flat,avito,"московская обл., дмитровский муниципальный округ, дмитров, мкр-н имени в.н. махалина, 7",unknown
15700000.0,55.959228,37.440928,106.1,4.0,0.875,2013.0,new_building,flat,avito,"московская обл., химки, мкр-н клязьма-старбеево, квартал клязьма, набережный пр., 6",unknown
37624554.0,55.62172,37.12657,143.7,4.0,0.3,,new_building,flat,avito,"д. ликино, стр. 1",жк «мыс»
18000000.0,55.41091156,37.18310928,70.1,4.0,0.8,1979.0,unknown,flat,avito,"москва, троицкий административный округ, краснопахорский р-н, пос. шишкин лес, 20",unknown
5636400.0,55.69378,37.98153,24.4,0.0,0.25,,unknown,flat,avito,"пос. марусино, жилые дома",жк «горки марусино»
8826621.0,55.8822939,37.4135872,30.8,1.0,0.7857142857142857,2029.0,new_building,flat,cian,"московская область, химки, мкр. новые химки, лесная коллекция жилой комплекс, к1",unknown
14000000.0,55.7016689,37.3616025,38.9,1.0,0.5416666666666666,2021.0,resale,flat,cian,"московская область, одинцовский городской округ, новоивановское пгт, бул. эйнштейна, 3",unknown
6708042.0,55.9575449,37.6838719,32.7,1.0,0.15384615384615385,2027.0,new_building,flat,cian,"московская область, мытищи, мкр. 2, 3",unknown
6232429.0,55.8359331,37.9530941,31.06,1.0,0.08,2025.0,new_building,flat,cian,"московская область, балашиха, ул. яганова, 1",unknown
13000000.0,55.8139018,37.3387675,39.5,1.0,0.5769230769230769,2014.0,resale,flat,cian,"московская область, красногорск, мкр. павшино, вокзальная ул., 17а",unknown
7300000.0,55.7542215,37.8527028,28.0,1.0,0.6666666666666666,1960.0,resale,flat,cian,"московская область, реутов, мкр. северный реутов, новогиреевская ул., 7",unknown
9795629.0,55.6795242,37.2438944,37.3,1.0,0.75,2025.0,new_building,flat,cian,"московская область, одинцово, северная ул., 1",unknown
4200000.0,55.6419922,38.087025,38.0,1.0,0.6875,2016.0,resale,flat,cian,"московская область, раменский муниципальный округ, быково пгт, ул. щорса, 4а",unknown
4850000.0,55.8208145,37.9719007,20.7,1.0,0.8888888888888888,1984.0,resale,flat,cian,"московская область, балашиха, мкр. балашиха-2, ул. 40 лет победы, 9",unknown
7077551.0,55.8163553,37.2121257,34.68,1.0,0.14285714285714285,2027.0,new_building,flat,cian,"московская область, красногорск, мкр. опалиха, аникеевский жилой комплекс",unknown
8150000.0,55.768019,37.243939,25.3,1.0,1.0,2024.0,resale,flat,cian,"московская область, красногорск городской округ, глухово деревня, ул. романовская, 23",unknown
6800000.0,55.945665,37.769531,35.55,1.0,0.25,2026.0,new_building,flat,cian,"московская область, мытищи, мкр. 2, 3, ул. мира",unknown
6526338.0,55.83702437586082,37.92464395253702,36.82,1.0,0.8235294117647058,2027.0,new_building,flat,cian,"московская область, балашиха, ул. дмитриева, 11",unknown
10500000.0,55.7720166,37.2313628,35.6,1.0,0.6,2025.0,resale,flat,cian,"московская область, красногорск городской округ, ильинское-усово поселок, ул. заповедная, 22",unknown
7500000.0,55.8950619,37.4421641,29.0,1.0,0.7222222222222222,2006.0,resale,apartments,cian,"московская область, химки, мкр. старые химки, ул. энгельса, 7/15",unknown
8722845.0,55.651527,37.1246643,37.7,1.0,0.8333333333333334,2025.0,new_building,flat,cian,"московская область, одинцовский городской округ, перхушково село, равновесие микрорайон, 5",unknown
3730000.0,55.160416,37.4215229,30.0,1.0,0.4,1975.0,resale,flat,cian,"московская область, чехов, венюково микрорайон, ул. комсомольская, 8",unknown
8700000.0,55.7675841,37.2403983,32.0,1.0,0.75,2021.0,resale,flat,cian,"московская область, красногорск городской округ, глухово деревня, ул. романовская, 15",unknown
7909548.0,55.7256297,37.3272255,32.96,1.0,0.14285714285714285,2028.0,new_building,flat,cian,"московская область, одинцовский городской округ, притяжение сити жилой комплекс",unknown
7700000.0,55.8077794,37.8437648,35.0,1.0,1.0,1980.0,resale,flat,cian,"московская область, балашиха, мкр. 1 мая, 8",unknown
8900000.0,55.9108269,37.753644,32.1,1.0,0.2608695652173913,2027.0,new_building,flat,cian,"московская область, мытищи, яуза парк жилой комплекс, к9",unknown
10126935.0,55.8259129,37.1376998,36.1,1.0,0.6666666666666666,2027.0,new_building,flat,cian,"московская область, истра муниципальный округ, лобаново деревня, павлово 3 жилой комплекс, к3",unknown
5200000.0,56.1717573,36.9498788,31.0,1.0,0.6,1973.0,resale,flat,cian,"московская область, солнечногорск, пер. механизаторов, 3а",unknown
7300000.0,55.8968651,37.4146521,21.0,1.0,0.3333333333333333,1970.0,resale,flat,cian,"московская область, химки, мкр. новые химки, парковая ул., 8",unknown
7465920.0,55.9409479,37.8780239,35.2,1.0,0.25,2028.0,new_building,flat,cian,"московская область, королев, первомайский микрорайон, киноквартал жилой комплекс, к1",unknown
7500000.0,55.7252999,37.9797947,34.2,1.0,0.22727272727272727,2019.0,resale,flat,cian,"московская область, балашиха, мкр. новое павлино, ш. косинское, 1",unknown
9262736.0,55.8822939,37.4135872,30.1,1.0,0.07142857142857142,2029.0,new_building,flat,cian,"московская область, химки, мкр. новые химки, лесная коллекция жилой комплекс, к3",unknown
8386000.0,56.0785203,37.3781115,33.53,1.0,0.8,2027.0,new_building,flat,cian,"московская область, дмитровский муниципальный округ, озерецкое село, дружба квартал",unknown
7100000.0,55.9710274,37.7362615,37.8,1.0,0.5294117647058824,2021.0,resale,flat,cian,"московская область, мытищи городской округ, мебельной фабрики поселок, ул. заречная, 7",unknown
8847199.0,55.8058952,37.3227861,32.5,1.0,0.4,2028.0,new_building,flat,cian,"московская область, красногорск, ильинойс жилой комплекс",unknown
11344741.0,55.9530954,37.4883556,37.5,1.0,0.21739130434782608,2026.0,new_building,flat,cian,"московская область, долгопрудный, мкр. гранитный, бригантина жилой комплекс, к1",unknown
3700000.0,55.7749286,38.4457754,32.9,1.0,0.5555555555555556,1971.0,resale,flat,cian,"московская область, электросталь, ул. мира, 22",unknown
6700000.0,55.8326991,37.9254928,38.5,1.0,0.5,2014.0,resale,flat,cian,"московская область, балашиха, мкр. алексеевская роща, ул. дмитриева, 12",unknown
12108348.0,55.9188917,37.7591884,38.76,1.0,0.64,2026.0,new_building,flat,cian,"московская область, мытищи, мкр. 25, шараповский проезд, 4",unknown
6350000.0,56.0827682,37.0465428,38.0,1.0,0.7058823529411765,,resale,flat,cian,"московская область, солнечногорск городской округ, поварово пгт, № 1 микрорайон, к1",unknown
2950000.0,55.9577689,37.8608041,25.0,1.0,0.2,2015.0,resale,flat,cian,"московская область, пушкинский городской округ, лесные поляны поселок",unknown
4893350.0,55.8328069,38.2038546,34.35,1.0,0.2857142857142857,2027.0,new_building,flat,cian,"московская область, щелково городской округ, монино пгт, георгиевский микрорайон",unknown
2000000.0,55.0978207,38.8573677,30.9,1.0,0.5,1956.0,resale,flat,cian,"московская область, коломна городской округ, сергиевский поселок, ул. центральная, 31",unknown
7800000.0,55.8359331,37.9530941,32.0,1.0,1.0,2025.0,resale,flat,cian,"московская область, балашиха, ул. яганова, 1",unknown
